5/1/2003	935,96
6/1/2003	988
7/1/2003	992,54
8/1/2003	989,53
9/1/2003	1019,44
10/1/2003	1038,73
11/1/2003	1049,9
12/1/2003	1080,64
1/1/2004	1132,52
2/1/2004	1143,36
3/1/2004	1123,98
4/1/2004	1133,36
5/1/2004	1102,78
6/1/2004	1132,76
7/1/2004	1105,85
8/1/2004	1088,94
9/1/2004	1117,66
10/1/2004	1117,21
11/1/2004	1168,94
12/1/2004	1199,21
1/1/2005	1181,41
2/1/2005	1199,63
3/1/2005	1194,9
4/1/2005	1164,43
5/1/2005	1178,28
6/1/2005	1202,25
7/1/2005	1222,24
8/1/2005	1224,27
9/1/2005	1225,92
10/1/2005	1191,96
11/1/2005	1237,37
12/1/2005	1262,07
1/1/2006	1278,73
2/1/2006	1276,65
3/1/2006	1293,74
4/1/2006	1302,17
5/1/2006	1290,01
6/1/2006	1253,17
7/1/2006	1260,24
8/1/2006	1287,15
9/1/2006	1317,74
10/1/2006	1363,38
11/1/2006	1388,64
12/1/2006	1416,42
1/1/2007	1424,16
2/1/2007	1444,8
3/1/2007	1406,95
4/1/2007	1463,64
5/1/2007	1511,14
6/1/2007	1514,19
7/1/2007	1520,71
8/1/2007	1454,62
9/1/2007	1497,12
10/1/2007	1539,66
11/1/2007	1463,39
12/1/2007	1479,22
1/1/2008	1378,76
2/1/2008	1354,87
3/1/2008	1316,94
4/1/2008	1370,47
5/1/2008	1403,22
6/1/2008	1341,25
7/1/2008	1257,33
8/1/2008	1281,47
9/1/2008	1216,95
10/1/2008	968,8
11/1/2008	883,04
12/1/2008	877,56
1/1/2009	865,58
2/1/2009	805,23
3/1/2009	757,13
4/1/2009	848,15
5/1/2009	902,41
6/1/2009	926,12
7/1/2009	935,82
8/1/2009	1009,73
9/1/2009	1044,55
10/1/2009	1067,66
11/1/2009	1088,07
12/1/2009	1110,38
1/1/2010	1123,58
2/1/2010	1089,16
3/1/2010	1152,05
4/1/2010	1197,32
5/1/2010	1125,06
6/1/2010	1083,36
7/1/2010	1079,8
8/1/2010	1087,28
9/1/2010	1122,08
10/1/2010	1171,58
11/1/2010	1198,89
12/1/2010	1241,53
1/1/2011	1282,62
2/1/2011	1321,12
3/1/2011	1304,49
4/1/2011	1331,51
5/1/2011	1338,31
6/1/2011	1287,29
7/1/2011	1325,19
8/1/2011	1185,31
9/1/2011	1173,88
10/1/2011	1207,22
11/1/2011	1226,42
12/1/2011	1243,32
1/1/2012	1300,58
2/1/2012	1352,49
3/1/2012	1389,24
4/1/2012	1386,43
5/1/2012	1341,27
6/1/2012	1323,48
7/1/2012	1359,78
8/1/2012	1403,45
9/1/2012	1443,42
10/1/2012	1437,82
11/1/2012	1394,51
12/1/2012	1422,29
1/1/2013	1480,4
2/1/2013	1512,31
3/1/2013	1550,83
4/1/2013	1570,7
5/1/2013	1639,84
6/1/2013	1618,77
7/1/2013	1668,68
8/1/2013	1670,09
9/1/2013	1687,17
10/1/2013	1720,03
11/1/2013	1783,54
12/1/2013	1807,78
1/1/2014	1822,36
2/1/2014	1817,04
3/1/2014	1863,52
4/1/2014	1864,26
5/1/2014	1889,77
6/1/2014	1947,09
7/1/2014	1973,1
8/1/2014	1961,53
9/1/2014	1993,23
10/1/2014	1937,27
11/1/2014	2044,57
12/1/2014	2054,27
1/1/2015	2028,18
2/1/2015	2082,2
3/1/2015	2079,99
4/1/2015	2094,86
5/1/2015	2111,94
6/1/2015	2099,29
7/1/2015	2094,14
8/1/2015	2039,87
9/1/2015	1945,41
10/1/2015	2071,18
11/1/2015	2080,62
12/1/2015	2054,08
1/1/2016	1918,6
2/1/2016	1903,03
3/1/2016	2021,95
4/1/2016	2075,54
5/1/2016	2065,55
6/1/2016	2083,89
7/1/2016	2148,9
8/1/2016	2177,48
9/1/2016	2157,69
10/1/2016	2143,02
11/1/2016	2164,99
12/1/2016	2246,63
1/1/2017	2275,12
2/1/2017	2329,91
3/1/2017	2345,96
4/1/2017	2359,31
5/1/2017	2395,35
6/1/2017	2433,99
7/1/2017	2454,1
8/1/2017	2456,22
9/1/2017	2492,84
10/1/2017	2557
11/1/2017	2593,61
12/1/2017	2664,34
1/1/2018	2789,8
2/1/2018	2705,16
3/1/2018	2702,77
4/1/2018	2653,63
5/1/2018	2701,49
6/1/2018	2754,35
