01.03.2009	89.016
01.04.2009	88.3056
01.05.2009	87.4155
01.06.2009	87.0742
01.07.2009	88.0323
01.08.2009	89.019
01.09.2009	89.6926
01.10.2009	89.9797
01.11.2009	90.3375
01.12.2009	90.6132
01.01.2010	91.6642
01.02.2010	91.994
01.03.2010	92.5993
01.04.2010	92.9436
01.05.2010	94.2997
01.06.2010	94.4397
01.07.2010	94.8536
01.08.2010	95.1448
01.09.2010	95.3637
01.10.2010	95.1109
01.11.2010	95.1383
01.12.2010	96.0599
01.01.2011	95.9364
01.02.2011	95.5154
01.03.2011	96.4643
01.04.2011	96.1187
01.05.2011	96.3377
01.06.2011	96.6154
01.07.2011	97.1292
01.08.2011	97.6731
01.09.2011	97.6494
01.10.2011	98.3222
01.11.2011	98.2433
01.12.2011	98.7876
01.01.2012	99.3925
01.02.2012	99.6203
01.03.2012	99.1551
01.04.2012	99.9006
01.05.2012	100.0924
01.06.2012	100.0728
01.07.2012	100.3354
01.08.2012	99.85600
01.09.2012	99.90490
01.10.2012	100.1167
01.11.2012	100.5991
01.12.2012	100.9542
01.01.2013	100.8204
01.02.2013	101.3995
01.03.2013	101.8114
01.04.2013	101.6364
01.05.2013	101.7476
01.06.2013	101.9549
01.07.2013	101.5204
01.08.2013	102.1907
01.09.2013	102.7170
01.10.2013	102.5371
01.11.2013	102.8379
01.12.2013	103.1504
01.01.2014	102.7216
01.02.2014	103.5917
01.03.2014	104.5889
01.04.2014	104.6371
01.05.2014	105.0152
01.06.2014	105.4081
01.07.2014	105.6157
01.08.2014	105.4986
01.09.2014	105.8138
01.10.2014	105.8357
01.11.2014	106.6634
01.12.2014	106.5085
01.01.2015	105.9806
01.02.2015	105.4425
01.03.2015	105.1464
01.04.2015	104.5272
01.05.2015	104.0742
01.06.2015	103.7174
01.07.2015	104.3243
01.08.2015	104.1621
01.09.2015	103.7768
01.10.2015	103.3976
01.11.2015	102.6866
01.12.2015	102.1014
01.01.2016	102.9525
01.02.2016	102.2225
01.03.2016	101.4155
01.04.2016	101.5167
01.05.2016	101.4298
01.06.2016	101.8747
01.07.2016	102.1325
01.08.2016	102.0407
01.09.2016	102.0477
01.10.2016	102.2485
01.11.2016	102.0507
01.12.2016	102.9281
01.01.2017	103.0366
01.02.2017	102.6479
01.03.2017	103.3430
01.04.2017	104.2721
01.05.2017	104.4129
01.06.2017	104.5849
01.07.2017	104.5427
01.08.2017	104.0475
01.09.2017	104.0502
01.10.2017	105.6287
01.11.2017	106.1930
01.12.2017	106.5360
01.01.2018	106.2655
01.02.2018	106.6419
01.03.2018	107.2519
01.04.2018	108.2223
01.05.2018	107.3639
01.06.2018	108.1707
